"turquoise" "white" "magenta" "royalblue" "lightcyan" "red" "midnightblue" "saddlebrown" "darkgreen" "blue" "yellowgreen" "sienna3" "brown" "darkmagenta" "cyan" "skyblue" "steelblue" "lightgreen" "orange" "purple" "darkgrey" "darkturquoise" "grey60" "darkorange" "darkred" "salmon" "yellow" "green" "paleturquoise" "darkolivegreen" "lightyellow" "tan" "greenyellow" "pink" "skyblue3" "plum1" "black" "violet" "grey" "cob_b73" "coleoptile_b73" "crown_root_b73" "first_elongated_internode_b73" "flag_leaf_b73" "immature_cob_b73" "immature_tassel_b73" "leaf_1_b73" "leaf_3_blade_b73" "leaf_3_sheath_b73" "leaf_5_b73" "leaf_5_elongation_zone_b73" "leaf_5_mature_b73" "leaf_5_meristem_b73" "leaf_8_b73" "mature_seed_40_dap_b73" "meotic_tassel_b73" "mesophyll_b73" "prepollinated_cob_b73" "primary_root_b73" "primary_root_elongation_zone_b73" "primary_root_meristematic_zone_b73" "root_hair_zone_b73" "seed_10_dap_b73" "seed_15_dap_b73" "seed_20_dap_b73" "seed_25_dap_b73" "seed_30_dap_b73" "seminal_root_b73" "silk_b73" "cob_dk105" "coleoptile_dk105" "crown_root_dk105" "first_elongated_internode_dk105" "flag_leaf_dk105" "immature_cob_dk105" "immature_tassel_dk105" "leaf_1_dk105" "leaf_3_blade_dk105" "leaf_3_sheath_dk105" "leaf_5_dk105" "leaf_5_elongation_zone_dk105" "leaf_5_mature_dk105" "leaf_5_meristem_dk105" "leaf_8_dk105" "mature_seed_40_dap_dk105" "meotic_tassel_dk105" "mesophyll_dk105" "prepollinated_cob_dk105" "primary_root_dk105" "primary_root_elongation_zone_dk105" "primary_root_meristematic_zone_dk105" "root_hair_zone_dk105" "seed_10_dap_dk105" "seed_15_dap_dk105" "seed_20_dap_dk105" "seed_25_dap_dk105" "seed_30_dap_dk105" "seminal_root_dk105" "silk_dk105" "cob_ep1" "coleoptile_ep1" "crown_root_ep1" "first_elongated_internode_ep1" "flag_leaf_ep1" "immature_cob_ep1" "immature_tassel_ep1" "leaf_1_ep1" "leaf_3_blade_ep1" "leaf_3_sheath_ep1" "leaf_5_ep1" "leaf_5_elongation_zone_ep1" "leaf_5_mature_ep1" "leaf_5_meristem_ep1" "leaf_8_ep1" "mature_seed_40_dap_ep1" "meotic_tassel_ep1" "mesophyll_ep1" "prepollinated_cob_ep1" "primary_root_ep1" "primary_root_elongation_zone_ep1" "primary_root_meristematic_zone_ep1" "root_hair_zone_ep1" "seed_10_dap_ep1" "seed_15_dap_ep1" "seed_20_dap_ep1" "seed_25_dap_ep1" "seed_30_dap_ep1" "seminal_root_ep1" "silk_ep1" "cob_f7" "coleoptile_f7" "crown_root_f7" "first_elongated_internode_f7" "flag_leaf_f7" "immature_cob_f7" "immature_tassel_f7" "leaf_1_f7" "leaf_3_blade_f7" "leaf_3_sheath_f7" "leaf_5_f7" "leaf_5_elongation_zone_f7" "leaf_5_mature_f7" "leaf_5_meristem_f7" "leaf_8_f7" "mature_seed_40_dap_f7" "meotic_tassel_f7" "mesophyll_f7" "prepollinated_cob_f7" "primary_root_f7" "primary_root_elongation_zone_f7" "primary_root_meristematic_zone_f7" "root_hair_zone_f7" "seed_10_dap_f7" "seed_15_dap_f7" "seed_20_dap_f7" "seed_25_dap_f7" "seed_30_dap_f7" "seminal_root_f7" "silk_f7" "cob_pe75" "coleoptile_pe75" "crown_root_pe75" "first_elongated_internode_pe75" "flag_leaf_pe75" "immature_cob_pe75" "immature_tassel_pe75" "leaf_1_pe75" "leaf_3_blade_pe75" "leaf_3_sheath_pe75" "leaf_5_pe75" "leaf_5_elongation_zone_pe75" "leaf_5_mature_pe75" "leaf_5_meristem_pe75" "leaf_8_pe75" "meotic_tassel_pe75" "mesophyll_pe75" "prepollinated_cob_pe75" "primary_root_pe75" "primary_root_elongation_zone_pe75" "primary_root_meristematic_zone_pe75" "root_hair_zone_pe75" "seed_10_dap_pe75" "seed_15_dap_pe75" "seed_20_dap_pe75" "seed_25_dap_pe75" "seed_30_dap_pe75" "seminal_root_pe75" "silk_pe75"
"f7_root.hair.zone" -0.0619297061169714 -0.11032223621741 -0.0424521487585553 -0.0408085019683538 -0.0566021708818748 -0.0374784543780159 0.127514089958199 0.066553005082134 -0.104054834095089 -0.0406816090468324 0.0351863215452661 -0.0243658438537235 -0.065178400978692 -0.0262300864815352 -0.0366087066932912 -0.0267384569921467 0.0212845863878637 0.0619907900764062 0.0751152854037535 0.0395913063228369 -0.0278669979948365 0.0637741708746446 -0.0432636887676434 -0.0655754630002816 -0.0632245362243521 -0.0210065882586891 0.0660035739583161 0.151593810397549 0.044398697973042 0.0938120717664475 0.155135791806379 0.0787989759118029 0.127057300180461 0.0513851490837316 0.0131794881272599 -0.0185025410364046 -0.0216708320491827 0.107950180682003 0.152608308105809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"f7_seed.10.dap" -0.0376972774817732 -0.0372031020195484 -0.0453722750487052 -0.0730158696917078 0.0250431357960163 0.0465431296951358 0.17115774273448 0.106368960956018 0.0511998371253081 0.00342694916751988 0.133406979029401 0.276548780357076 0.0413410293723963 -0.00723522167800685 -0.0425676236088658 -0.0717605748841148 0.0510110034225489 0.0726390358549029 0.107153539329838 0.0069721765125453 -0.0693292427559962 0.0738907364867607 -0.0462590265468877 -0.106487584054924 -0.0714863770185661 0.00490906614109712 -0.00390643224372416 -0.0320019516804352 -0.0875187801088491 0.067205331469118 0.0382038777080156 -0.0318537963343482 -0.0308163320036991 0.0301970205820591 -0.0006126858445904 -0.0186776012901906 -0.0197119582589921 -0.0452930739474983 -0.00289660986873243 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"f7_seed.15.dap" -0.0501433535170261 0.0230542901864935 -0.0421502638472518 -0.0716694237344139 0.0514834984525257 0.0246486227188939 0.166054860876446 0.103554059875351 0.0299173889874497 0.0465186278217182 0.12928476266981 0.228465244600652 0.107591187991385 0.0360957167211468 -0.0312388884231636 -0.0643179693023274 0.0316119773284558 0.0690046145388249 0.103802851213037 0.00908907865661466 -0.0624683440979915 0.0670915309260572 -0.0387232240334783 -0.100343414329136 -0.066776045444819 0.0174279527222827 -0.0215179931761171 -0.0439381491523907 0.000481291322745325 0.0689126251629615 0.00383531701789215 -0.0733235237879683 -0.0291013797422356 0.0296146623640919 -0.0112500431275895 -0.0200348072292849 -0.0162905551036231 -0.0446340483200681 -0.0109948010297028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"f7_seed.20.dap" -0.0536575799627985 0.0344198202115984 -0.0408329053247243 -0.0704494248673271 0.0297125477160038 0.0316215429432479 0.17100933537525 0.105418299653665 0.0156203596786944 0.0361159759745217 0.146521267845008 0.0967644340903017 0.135110616809147 0.0595384180202711 -0.0292334321687149 -0.0620692356204551 0.0313093147449296 0.0693009265382189 0.106398170345636 0.0116287947321908 -0.05834027845864 0.0675734807300277 -0.0338958182013675 -0.0989425848411381 -0.0657089302191326 -0.000182552300139777 -0.0364376057215451 -0.0523409064408969 -0.0254221602529225 0.0791909672759219 -0.0177110201984033 -0.0967363389596339 -0.041758248096476 0.0328863545180036 -0.0187505866335512 -0.0153381713556766 -0.0209133101713788 -0.0565666982858973 -0.0122798158051683 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"f7_seed.25.dap" -0.056971343959939 0.0900761881630028 -0.0409607123606364 -0.0635345326201202 -0.112175251538206 -0.189345604271066 0.159607193300592 0.0911678202001596 0.0135889165556894 0.0432425227586583 0.166137441623895 0.0214916559513123 0.207214067988834 0.0590111991590438 -0.0359272893498821 -0.0643981432730266 -0.02330906559875 0.0633559893886685 0.102965406613013 0.00699013366445142 -0.0615475424185023 0.0639478820234413 -0.0371633392248284 -0.108981819036353 -0.0693828928366466 -0.144438487134299 -0.041297224910721 -0.0503338177420481 0.0825331412879048 0.123463936681412 -0.0387759596763566 -0.12527280462446 -0.0187460818290516 0.0666003688054271 -0.00838671028940788 -0.0184450371649923 -0.0159898951037177 -0.0431320918778495 0.0190454114325913 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"f7_seed.30.dap" -0.0584701554320474 0.0961820499647895 -0.0397732507523965 -0.0585635048424633 -0.143941592811074 -0.250739736595217 0.156401296792334 0.0876966415917168 0.0181537707754825 0.0484800390116664 0.205738311387748 0.00514671152181786 0.21058126760802 0.037705230521789 -0.0349920548818196 -0.0698714565351111 -0.0419078209625796 0.0587873018742118 0.101604784725481 0.00267395055675285 -0.0668685450135856 0.0657891362778768 -0.0391708071690013 -0.106781662410321 -0.0727199948618428 -0.174167340156892 -0.0337469599334056 -0.0401475618639229 0.0908274524524452 0.132140551008527 -0.0459262236789376 -0.128594719110848 -0.0203208482890549 0.066552116259184 0.00485149976672178 -0.0137996216190359 -0.00987338906404499 -0.042235462355911 0.0230550633376113 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"f7_seminal.root" -0.0783224608418769 -0.0886359886276643 -0.0452535817194593 -0.0640520817126184 0.01647236357432 -0.0378087679833128 0.147272296494783 0.0978903898887023 -0.111541966006005 0.0330210151519729 0.0905003456017149 -0.0295304312128764 -0.0524922349584408 -0.0292656577867378 -0.0307982226086433 -0.0590026208868987 0.00411929568405071 0.0592601446269765 0.0948324322046242 0.0126455656386695 -0.0517694219604509 0.065404090691433 -0.0391005107533668 -0.0878452467665694 -0.0569744976736692 0.0608501166772226 0.0687030224741186 0.161064783800517 0.0711685725016848 0.0499923039124473 0.103780496057928 0.0492177762843718 0.111767325877185 0.0170884343289922 0.00635425973728999 -0.0199329765914556 -0.0254023199112813 0.0948343044060852 0.0968418638604557 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"f7_silk" -0.000858038474499786 -0.00720250905867423 -0.043370747341008 -0.0697097072899901 -0.00814262132242036 -0.0165954300420817 0.166333561900375 0.105399565343409 0.124467646773661 0.0103121951450525 0.110308276648617 -0.0370196162084487 -0.0199110767025506 -0.0270270258116842 -0.0483106979256064 -0.0776959862927448 0.0301598305472629 0.0717841063934836 0.102457434948172 0.000515179000078577 -0.0724566019661978 0.0721747386907078 -0.0463775816691651 -0.102361427861127 -0.0668816750789717 0.0347972197204465 0.0476827545870888 -0.0276896089643064 0.0157970616583183 -0.0607250027644631 -0.0813323022203801 -0.0541717882981307 -0.0758947741908093 -0.0745104449160803 -0.020073691027172 -0.0146346291764081 -0.027594699285437 -0.0470797604159333 -0.0401117232736893 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pe75_cob" 0.102856530060936 0.0240652830472875 -0.037622704294607 -0.0649724300502419 -0.0103780599555556 0.0683950315515817 -0.038941504651181 0.105746076109127 -0.0984716326626421 -0.103580626471812 -0.11354669314179 -0.0348070057987138 -0.0289061880760617 -0.0241100457903377 -0.0447667881953955 -0.0781905419563668 0.0838449639437955 -0.103214808057882 -0.0744746133814697 -0.0597095116874608 0.101961250689215 0.0693673126733976 0.180076545667502 0.0726212078748755 0.108174030351785 -0.0381744562819436 -0.149617405435879 -0.0471802603443577 -0.094010885397361 -0.0823954271197715 -0.0391211612071021 0.0853096870722044 0.086145237479871 0.107747031590127 -0.0227787596050996 -0.0223556662386374 0.0248863264988663 -0.00410952131474827 0.0332845197893693 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pe75_coleoptile" -0.0299660979455306 -0.0972371051073012 -0.0416498145132028 -0.0639131054364345 -0.0539892356516838 0.0033772336624208 -0.0408235127327309 0.100658149955958 0.100723959007641 -0.0264660732906293 -0.104964144110084 -0.0313522342266792 -0.0681663028270287 -0.0289023592765757 -0.0346805636841243 -0.0666181990030986 0.0118918037381698 -0.0904098775316085 -0.0596772989617942 -0.0510516399162633 0.0928003491586703 0.0665323072427921 0.163988694934986 0.0670532956210494 0.101316550140044 0.0446148561706819 0.0533238234427585 0.0436740222160845 -0.0205931837518059 -0.0224148818451295 -0.0184931106274869 0.0353454452817269 0.0899639443305342 0.0296736595651476 -0.0229052143403862 -0.0221509706396063 -0.0309095044080123 -0.0167358883052588 0.0648836520239767 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pe75_crown.root" -0.0701818658874302 -0.114381133671224 -0.041317742946618 -0.0646395421325372 -0.0179711727690673 -0.0115417984985584 -0.0369666010817898 0.098661138356294 -0.109170206273123 -0.00287216471319969 -0.0452662417801749 -0.0331777928296222 -0.0513764066765315 -0.0302111856187278 -0.0371161260951044 -0.062959523821918 -0.000461375648858441 -0.0892284486860277 -0.0586111963884979 -0.0484172881698369 0.0876613547918596 0.067313955675235 0.154282379002973 0.06185648274214 0.101753091445776 0.022231425424145 0.0492684336071438 0.152069128256488 -0.00455622370152931 0.0738193189647643 0.110636773301482 0.0569819031971959 0.151772507160689 0.0557226536914244 -0.0193904402450927 -0.0231442281438629 -0.0212761174567239 0.0775144432004196 0.11809843371327 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pe75_first.elongated.internode" -0.0252506499631156 -0.0411615342583236 -0.0460200079675605 -0.0779112378139391 0.0408323245814245 0.00941988724109645 -0.038156005114676 0.114795290814387 0.0480407579730338 0.0638399474530024 0.018809976307894 -0.0372673408314292 -0.0293896672361953 -0.0247508434836811 -0.0436875361875528 -0.0723747445187267 0.0321766501009531 -0.104909103797869 -0.0742536206587442 -0.0599459578170548 0.116993688521636 0.0752036974868067 0.183729217277751 0.0681800412294429 0.115686648276035 0.0109972803691837 0.0659001640332406 -0.0402996143117246 -0.0246503494761129 -0.049149217822497 -0.0100055148152277 -0.0338274159636563 -0.0828753955001211 -0.0837609691822062 -0.00992204063256681 -0.0103249878732552 -0.0275949153982483 -0.047330421304488 -0.0942758998216862 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pe75_flag.leaf" 0.13648043982308 0.0702610377993739 -0.0389900306863956 -0.0644613416058775 -0.000919037159286054 0.0890518688538841 -0.0381268647976066 0.107047564816044 -0.0434177142522553 -0.100826477692498 -0.105981329262114 -0.0351748106242035 -0.0238014584527791 -0.0261227640350555 -0.0447203302258873 -0.0785201804163343 0.0935076145006494 -0.102385482603162 -0.0734916111367327 -0.0600068933937132 0.10612369907208 0.0689042089519934 0.183734799239488 0.0741838694584403 0.110209854038213 -0.054454451930265 -0.127835671356416 -0.0630389216156044 -0.0851914253903379 -0.0806517102448351 -0.0241008489009284 0.0843216944252649 0.00973736116422375 0.0655684531234456 -0.022927758071976 -0.0240673168630232 0.0499736156464671 0.0147645873714188 -0.0154388466918095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pe75_immature.cob" -0.0413778147112534 0.000873163629476957 -0.0436876548230396 -0.074569448245581 0.162033047499365 0.079779512187655 -0.0448067970557465 0.1079491492413 0.0759284341164921 0.116183174286184 0.0587298225351842 -0.00828409339808605 0.0105702342914342 -0.0319261603521709 -0.0438347646673113 -0.0793623222817196 0.0225061475844151 -0.10611730734961 -0.0765170041325054 -0.0604691487805053 0.105675545344632 0.0685063969167067 0.173894735760452 0.0701076155908049 0.115010948988406 0.0375548763513754 0.0308075443152048 -0.0861517546102983 -0.0355953465795716 -0.125856914668343 -0.12155582067908 -0.118543299416676 -0.144362002911733 -0.145281438006327 -0.0131294535619709 -0.0208306394848507 -0.0270604523904142 -0.0608973425269011 -0.17267648615837 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pe75_immature.tassel" -0.00951073427911172 -0.0432487806539627 -0.0364715068723285 -0.0585099935815636 -0.0391454432920735 -0.0293873009302375 -0.0366114149994751 0.0828255413471014 0.0825907119392654 -0.0285729207975235 -0.0120599627942124 -0.00783373066288752 0.0108683550387359 -0.0231892214611459 -0.0430428222211145 -0.0442936932081369 0.0220893364682144 -0.0775827634145384 -0.0660804122893439 -0.0224805506956155 0.10165397616596 0.0692272024975385 0.146020891004382 0.0648426404640711 0.0822523326733031 -0.0293254941973934 0.0136043907726713 0.000218551925043357 -0.0347146206223755 0.104185727085542 0.0859388427173864 0.0110935090261913 0.0286520375588682 0.0400906472894197 0.244976739108693 0.00675458772121118 0.231153394541725 0.126562370740953 0.0507016861272246 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pe75_leaf.1" 0.129258337351572 -0.00696246083698175 -0.0362844930460924 -0.0670922449546577 -0.0463213469140314 0.12039260367414 -0.0346758511864601 0.105426639871326 -0.084517303709636 -0.156641412166869 -0.114356441495289 -0.0449474177988707 -0.0424358892383233 -0.025414782754247 -0.0457727789297302 -0.0801526887618733 0.0959689821458195 -0.106240495622688 -0.0736531111375764 -0.0611092752109671 0.109407688595593 0.0718377585000222 0.185616953126103 0.0718924534716679 0.110873682341681 -0.0608592131648131 -0.15860048865729 -0.0564430761421993 -0.133518015703745 -0.0463200665735595 -0.0376924272921405 0.116916102478424 0.0620104091169979 0.106668160224325 -0.0247301730828725 -0.0155196487153641 -0.0250863757006749 -0.0481070485759547 0.0161813303437081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pe75_leaf.3.blade" 0.15248487144424 0.024422097016552 -0.0390952839128206 -0.06933625709008 -0.0634840438573215 0.107561910206761 -0.0325924019345626 0.106395160357189 -0.0696165882167267 -0.158714231188018 -0.127515793695459 -0.04569701614132 -0.0448914255560325 -0.0167485348430849 -0.0446079181543444 -0.075390326139656 0.106725805135446 -0.102864418265623 -0.072182714109967 -0.0570402308776457 0.113230199513273 0.0725728170639558 0.19232212711076 0.074590120132104 0.113193866892873 -0.0763541984411759 -0.146713029131889 -0.0645429294898292 -0.0912109539295036 -0.0613953031653692 -0.0272788030114978 0.119790771837727 0.0274277647158305 0.0825270199882438 -0.0179773174532068 -0.0230645997265097 -0.0259419441719535 -0.0556883785090268 -0.00335404508315307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
